County,Precinct,Reg_Voters,DEM_Votes,REP_Votes,OTHR_Votes
Florence,Coles Crossroads,2624,648.082994953644,768.9123811759183,2.0923835230606738
Florence,Cowards No. 1,776,162.0733247271447,287.48933223800026,0.027320737002699214
Florence,Cowards No. 2,807,144.15357352423425,298.1068184485389,0.02841215819739467
Florence,Delmae No. 1,2371,616.105480577397,466.71160661894146,0.08347611782654618
Florence,Delmae No. 2,1855,377.47940382584204,718.7882877596526,0.06530923600516371
Florence,Ebenezer No. 1,3480,741.5247036732778,1306.575871376599,6.122520830888393
Florence,Ebenezer No. 2,2413,625.9238821734539,764.9030395493487,2.084954817509682
Florence,Ebenezer No. 3,1257,260.3507334819857,479.58645698861636,0.044255369088135196
Florence,Effingham,782,124.47595352658138,289.8023940852013,0.027531979814575752
Florence,Elim-Glenwood,1488,288.8519422602981,610.6393381058562,2.052388217345382
Florence,Evergreen,955,206.08508391033916,399.82901067949774,0.03362281422368267
Florence,Florence Ward 1,1238,531.0757422837695,83.59509447247976,0.04358643351719282
Florence,Florence Ward 2,1324,459.84675507569534,87.08231428236122,0.0466142471540899
Florence,Florence Ward 3,1395,549.6111958690294,76.78687947424011,0.04911395376129562
Florence,Florence Ward 4,799,188.61673512498533,162.68940265227087,2.0281305011148927
Florence,Florence Ward 5,985,300.0982279075226,179.39431991550288,0.03467902828306536
Florence,Florence Ward 6,709,173.57730313343504,255.99347494425535,0.024961858936744512
Florence,Florence Ward 7,1766,412.50707663419786,608.1445370261706,3.0621758009623283
Florence,Florence Ward 8,1835,355.1373078277197,717.7447482689824,0.06460509329890857
Florence,Florence Ward 9,1567,651.1532214528811,86.76131909400306,0.055169581035089774
Florence,Florence Ward 10,691,260.369416735125,39.05428940265227,1.024328130501115
Florence,Florence Ward 11,884,224.32064311700503,254.12444548761883,1.0311231076164769
Florence,Florence Ward 12,2323,431.8844501819035,763.2071118413331,1.0817861753315339
Florence,Florence Ward 14,2030,408.222743809412,627.919258303016,0.07147048468489614
Florence,Florence Ward 15,418,135.04980636075578,61.80997535500528,0.014716582560732308
Florence,Friendfield,444,62.794531158314754,231.16657669287642,0.015631968078863984
Florence,Gilbert,1966,729.9280366154208,201.57993193287172,0.0692172280248797
Florence,Greenwood,2015,560.2161718108204,485.1366036850135,2.070942377655205
Florence,Hannah,587,80.3905175448891,315.6278840511677,0.020666588428588196
Florence,High Hill,458,85.73399835700035,189.8970543363455,0.016124867973242578
Florence,Johnsonville,1864,345.08334702499707,613.2578805304541,0.06562610022297852
Florence,Kingsburg-Stone,934,299.67588311231077,226.7332942142941,0.03288346438211477
Florence,Lake City No. 1,1375,488.26909987090716,201.74333998357002,0.04840981105504049
Florence,Lake City No. 2,1115,272.8218518953174,340.1773266048586,1.0392559558737238
Florence,Lake City No. 3,1457,429.7716934632085,276.02185189531747,1.0512967961506865
Florence,Lake City No. 4,1853,665.3451942260298,129.68393381058561,0.0652388217345382
Florence,Leo,319,75.40643117005047,104.64445487618823,0.011231076164769392
Florence,Mars Bluff No. 1,2172,582.7516253960803,566.3283886867739,0.0764698978993076
Florence,Mars Bluff No. 2,1410,327.6177678676212,493.5695340922427,0.04964206079098697
Florence,McAllister Mill,636,133.6786527402887,254.18455580330948,1.0223917380589134
Florence,Mill Branch,589,222.52472714470133,118.73223800023472,0.02073700269921371
Florence,Oak Grove-Sardis,920,139.73641591362517,452.002816570825,0.03239056448773618
Florence,Olanta,1244,353.4783710832062,404.90815631968076,1.0437976763290693
Florence,Pamplico No. 1,1006,206.50742870555098,386.4900363807065,0.035418378124633255
Florence,Pamplico No. 2,642,239.08128153972538,109.4976176505105,0.022602980870789813
Florence,Prospect,319,34.40643117005047,160.64445487618823,0.011231076164769392
Florence,Quinby,932,386.5416735124985,153.62894026522707,1.0328130501114892
Florence,Salem,426,56.586644760004695,231.2273911512733,0.014998239643234362
Florence,Savannah Grove,3909,1055.3126628330008,893.9597934514728,2.137624691937566
Florence,Scranton,824,211.2943551226382,256.9938270156085,0.029010679497711536
Florence,South Florence 1,2866,627.3223565309236,618.5392090130266,0.10090364980636074
Florence,South Florence 2,1976,694.5990846144819,255.10170167820678,0.06956929937800727
Florence,Spaulding,1136,522.2310526933459,78.27304307006219,0.039995305715291626
Florence,Tans Bay,1717,431.21894143879825,477.5878652740289,1.0604506513320033
Florence,Timmonsville 1,1492,564.1203614599226,187.84804600399013,0.05252904588663303
Florence,Timmonsville 2,1162,311.9757774909048,307.62964440793337,0.04091069123342331
Florence,Vox,542,99.37080154911396,226.27992019715995,0.019082267339514142
Florence,West Florence 1,2838,616.4434221335524,866.0782537260885,0.09991785001760356
Florence,West Florence 2,1440,325.6309118648046,530.1348433282478,1.0506982748503697
Georgetown,ANDREWS,1394,560.512232165806,294.9456971283034,1.0325723765684511
Georgetown,ANDREWS OUTSIDE,940,300.33679930836274,227.56022618407832,0.021964156366100426
Georgetown,BETHEL,799,99.58627941210833,399.67619225646655,0.018669532911185362
Georgetown,BLACK RIVER,1364,273.6504194219221,559.2682431011519,0.031871392854639344
Georgetown,BROWN'S FERRY,1602,769.4208005234011,232.57604504988666,0.03743253031754562
Georgetown,CARVER'S BAY,175,30.860574339322852,89.78514849171671,0.0040890716639016755
Georgetown,LAMBERT TOWN,428,77.56186181274389,215.93167745402715,0.010000700983713811
Georgetown,CHOPPEE,855,367.06166320069167,148.80743977381593,0.0199780358436339
Georgetown,DREAM KEEPERS,943,415.52298058275113,62.727971586793466,0.0220342547374816
Georgetown,FOLLY GROVE,744,151.17295604832114,366.6008598733556,0.01738439610253055
Georgetown,GEORGETOWN NO. 1,904,229.10262401570205,291.5472813514966,0.02112297590952637
Georgetown,GEORGETOWN NO. 3,1314,429.54739818211556,126.4724863892329,1.0307030866649531
Georgetown,GEORGETOWN NO. 4,496,118.78197069888077,165.73390658223707,1.011589597401687
Georgetown,GEORGETOWN NO. 5,1352,365.90569432436854,491.5972614902914,0.03159099936911466
Georgetown,PEE DEE,501,244.09227282286142,90.01348225342898,0.011706428020655654
Georgetown,KENSINGTON,994,204.6880622473538,414.5796434329509,0.023225927050961517
Georgetown,MURRELL'S INLET NO. 1,2941,661.51970932542,1342.446409795079,1.0687197700773419
Georgetown,MURRELL'S INLET NO. 2,1984,450.1278827955231,828.9356263289483,1.046358389606748
Georgetown,PAWLEY'S ISLAND NO. 3,809,164.20688366006962,328.23534359885036,0.0189031941491226
Georgetown,MURRELL'S INLET NO. 4,1412,264.6293198121364,660.9521695445942,0.03299296679673809
Georgetown,MYERSVILLE,421,241.12743883917096,46.54027151435848,0.009837138117157744
Georgetown,PAWLEY'S ISLAND NO. 1,2905,681.2855340327593,1111.4334649624973,2.0678785896207676
Georgetown,PAWLEY'S ISLAND NO. 2,3034,774.2913288314601,867.6465172792485,2.070892819590158
Georgetown,MURRELL'S INLET NO. 3,2258,550.1324391896628,889.2563731102647,1.0527607075262284
Georgetown,PAWLEY'S ISLAND NO. 4,2552,503.3782040797252,980.6954225763488,0.05963034792158329
Georgetown,PAWLEY'S ISLAND NO. 5,2850,552.8722106689721,1078.3581325793864,1.066593452812113
Georgetown,PENNY ROYAL,419,107.0033179895787,161.42844124588171,0.009790405869570296
Georgetown,PLANTERSVILLE,640,277.7186718695236,118.78568591256396,0.01495431922798327
Georgetown,PLEASANT HILL,831,205.5722130055845,300.46547655209474,0.019417248872584527
Georgetown,POTATO BED FERRY,578,174.87092553216348,212.31894758978433,2.0135056195527725
Georgetown,SAMPIT,903,409.0405635909059,127.49136621725822,0.021099609785732644
Georgetown,SANTEE,1070,481.4046545318597,139.8291936350679,0.02500175245928453
Georgetown,SPRING GULLY,1559,450.7522022571676,386.1716942776363,0.0364277869944155
Georgetown,WINYAH BAY,826,172.26191088160385,324.18590088090286,1.0193004182536158
Greenville,GREENVILLE 1,1707,448.468918286639,590.5764965683309,0.12209172376181265
Greenville,GREENVILLE 3,2426,783.5691832240107,663.879660617909,3.173517587490426
Greenville,GREENVILLE 4,2806,884.2494345121904,366.13863466358316,3.200696764426272
Greenville,GREENVILLE 5,2949,958.6448974969528,499.3755643702448,2.2109247178521296
Greenville,GREENVILLE 6,684,175.02445231872355,53.26615328221344,0.048922518484522476
Greenville,GREENVILLE 7,2190,701.3151324239832,229.88724515796406,3.1566378881302692
Greenville,GREENVILLE 8,3067,920.2719228969665,342.87177210021724,3.2193645675322085
Greenville,GREENVILLE 10,2686,796.5609341053968,526.5831691754755,2.1921138664465314
Greenville,GREENVILLE 14,1861,644.2024938086907,92.13934394473567,1.1331064428358133
Greenville,GREENVILLE 16,2057,531.2270444731204,539.9466042419781,3.1471251762027235
Greenville,GREENVILLE 17,1760,476.0980059663062,529.1468271589117,5.125882503702865
Greenville,GREENVILLE 18,1470,419.1841299832216,525.5544522293184,3.1051405002518244
Greenville,GREENVILLE 19,2394,841.5855831155324,237.93153648774702,1.1712288146958287
Greenville,GREENVILLE 20,1300,350.95875440693067,428.51754278783255,1.0929813947805251
Greenville,GREENVILLE 21,1576,432.442305342556,380.6951134104801,3.112722060133929
Greenville,GREENVILLE 22,2348,602.1716579595948,800.5686080506391,2.167938703803595
Greenville,GREENVILLE 23,2030,446.39713188159175,779.1466245071539,2.1451940241572816
Greenville,GREENVILLE 24,4229,987.9889018360846,880.300529576726,9.302475629636032
Greenville,GREENVILLE 25,2176,457.884807376524,404.4724408510182,3.155636550032633
Greenville,GREENVILLE 26,1907,563.6164189646283,326.50227238184357,3.1363965537280474
Greenville,GREENVILLE 27,1278,184.28252933235186,490.86570744834614,4.091407863484239
Greenville,GREENVILLE 28,1275,274.190316822182,238.77682081114347,2.0911932910347457
Greenville,GREENVILLE 29,2037,613.6122944053213,216.35402666062686,2.1456946932061
Greenville,AIKEN,1058,271.52027858656356,173.34735405348218,2.0756725505213813
Greenville,ALTAMONT FOREST,1270,242.03662930523228,565.6286764158057,3.09083567028559
Greenville,ASHETON LAKES,3129,588.1776481071431,1214.7087626024063,2.223799064821741
Greenville,AVON,1652,337.7783556001919,602.9469082196149,5.118157895521098
Greenville,BELLE MEADE,1834,735.3725812171622,90.33936420991145,0.13117529079037166
Greenville,BELLS CROSSING,2916,624.6305598850845,1029.397811361015,5.208564420907701
Greenville,BELMONT,1010,304.04487842384617,143.92516785823915,0.07223939132948494
Greenville,BEREA,1467,316.0919174730518,343.46556559211564,0.10492592780233109
Greenville,BOILING SPRINGS,2177,509.9155448799139,794.5020697300857,2.155708074182464
Greenville,BOTANY WOODS,1823,389.0344686798728,551.0134465401683,2.1303885251422288
Greenville,BROOKGLENN,1316,277.4505544611698,414.99160485291355,0.09412578117782393
Greenville,CANEBRAKE,2915,626.5998223816946,1070.3681824819475,9.20849289675787
Greenville,CAROLINA,1548,481.58165524763746,165.8655047965883,0.11071938393865612
Greenville,CHESTNUT HILLS,1858,457.11028129852093,376.050457307533,1.1328918703863198
Greenville,CIRCLE CREEK,2743,602.3129717986237,1063.2720152823267,1.196190742986908
Greenville,CLEAR CREEK,1650,237.71688059341204,732.8876504614798,0.11801484722143579
Greenville,CONESTEE,2377,638.0630455579033,569.4278455435984,2.170012904148699
Greenville,DARBY RIDGE,2550,365.380633644364,1107.553641622287,2.1823865820694914
Greenville,DEL NORTE,2541,543.1039961138546,688.2869817106789,3.181742864721011
Greenville,DEVENGER,1929,405.2926440392072,768.15410772133,2.137970085024333
Greenville,DONALDSON,1049,371.24364105605406,136.08069414187412,0.0750288331729007
Greenville,DOVE TREE,1992,449.2291067527738,674.0207271025865,0.14247610646369702
Greenville,DUNKLIN,2236,242.72905757992078,937.2501735950719,3.159927999022503
Greenville,EASTSIDE,2344,466.04870794603505,799.4500925343689,1.1676526072042699
Greenville,EBENEZER,2139,302.747519751096,908.3761723255184,3.1529901564888796
Greenville,EDWARDS FOREST,2333,412.71059540874563,798.1241748646256,2.166865841556127
Greenville,ENOREE,2872,662.2781097359268,909.0941406820424,0.20541735831512942
Greenville,FEASTER,1387,292.63291720185606,338.0952552667106,1.0992039958158373
Greenville,FORK SHOALS,1814,224.75783114936328,850.7467866285601,2.129744807793748
Greenville,FOUNTAIN INN 1,3153,907.9153481885019,905.4198557000277,4.225515644417689
Greenville,FOUNTAIN INN 2,1435,285.1083173645735,442.51744146195364,1.1026371550077336
Greenville,FURMAN,2687,644.5916716087868,965.6127980545431,1.1921853905963624
Greenville,GOWENSVILLE,1970,308.552881678195,898.3688917631001,4.140902575167411
Greenville,GROVE,1821,448.9729936730929,300.95418878203316,1.1302454768425665
Greenville,JENNINGS MILL,1784,299.83570604766487,723.8579202565332,1.127599083298813
Greenville,LAKEVIEW,2577,611.2105462358926,509.35362135711114,2.1843177341149334
Greenville,LAUREL RIDGE,2312,454.06510783755675,851.5019684042068,1.1653638344096724
Greenville,LEAWOOD,2541,486.1039961138545,647.2869817106789,5.181742864721011
Greenville,MAPLE CREEK,1966,374.4299316646352,647.2503762468299,0.1406164785680865
Greenville,MARIDELL,1889,279.0631439036093,778.9689525586275,0.1351091190310862
Greenville,MAULDIN 1,2088,520.1799070782087,540.8650994930725,1.1493424248474897
Greenville,MAULDIN 2,3797,898.7103003716276,1080.5008538195386,1.2715771969089646
Greenville,MAULDIN 3,2590,768.6101337799619,526.7387967849895,2.1852475480627387
Greenville,MAULDIN 4,3297,737.3415486766542,914.6864142857569,3.235815121993378
Greenville,MAULDIN 5,3236,747.4665609698675,707.8790526626354,2.2314521488536765
Greenville,MAULDIN 6,2288,601.327407756198,661.7908753065853,2.1636472548137244
Greenville,MAULDIN 7,1963,471.33771915446533,589.1614896096271,4.140401906118593
Greenville,MISSION,2596,558.7945588003016,895.9165700593949,4.185676692961725
Greenville,MONAVIEW,2299,421.6655202934874,433.1167929763285,2.1644340204618673
Greenville,MOUNTAIN CREEK,2283,382.17372023924827,1000.6427309112474,4.163289634064569
Greenville,MOUNTAIN VIEW,2175,233.85406987313405,1014.4428119719506,5.155565025882802
Greenville,NEELY FARMS,3557,843.3332995580404,1191.3899228433233,6.254411400949483
Greenville,NORTHWOOD,2137,432.68604474431606,782.3169145673832,3.152847108189217
Greenville,OAKVIEW,2855,572.7555721782978,1070.5904497378938,0.20420144776799953
Greenville,PALMETTO,2094,474.36433209854835,564.042872767478,2.1497715697464765
Greenville,PARIS MOUNTAIN,1362,292.8644796171074,568.3545332900214,1.0974158920700579
Greenville,PEBBLE CREEK,2200,404.6225074578827,825.1835339486397,8.15735312962858
Greenville,PELHAM FALLS,1132,247.79485383741965,444.53989110448185,2.080965337608888
Greenville,PIEDMONT,2780,512.4502594240518,792.3682838078265,0.19883713653066148
Greenville,PINEVIEW,1180,153.2702540001371,481.9620772997249,0.08439849680078439
Greenville,POINSETT,2742,561.2822342952338,873.2423864032592,7.196119218837077
Greenville,RAINTREE,3001,710.24324767323,897.9162660817581,5.2146439736433505
Greenville,REEDY FORK,2026,529.274181868032,540.0281089908837,4.144907927557957
Greenville,RIVERWALK,2620,547.5322588816603,1013.6276631570164,1.187393272557674
Greenville,ROCK HILL,2903,603.2309723410152,701.0126359331368,1.2076346069598958
Greenville,ROCKY CREEK,2276,470.9585577155186,585.4353287577745,1.1627889650157501
Greenville,ROLLING GREEN,1850,348.8643812714014,696.8134262749925,0.13231967718767043
Greenville,ROYAL OAKS,1558,574.889030281537,119.16179358726393,1.1114346254369678
Greenville,SALUDA,1487,326.70666754085073,509.05814317346693,0.10635641079895455
Greenville,SANDY FLAT,3294,505.2493361664844,1391.5975276485542,5.235600549543885
Greenville,SEVIER,2698,514.9297841460761,946.9387157242863,8.192972156244505
Greenville,SILVERLEAF,2191,476.3458699273732,839.9168740370317,2.1567094122801005
Greenville,SIMPSONVILLE 1,2601,535.9482463172513,804.0647144547327,3.1860343137108815
Greenville,SIMPSONVILLE 2,1716,389.7455558171485,514.843156479939,2.122735441110293
Greenville,SIMPSONVILLE 3,2385,426.30894558502285,788.6648765761389,4.170585097347348
Greenville,SIMPSONVILLE 4,2050,449.0118819493907,520.7392020885052,3.146624507153905
Greenville,SIMPSONVILLE 5,2054,606.1348319629504,504.8577176047754,2.1469106037532297
Greenville,SIMPSONVILLE 6,2728,637.8519092477745,810.8275820963132,3.1951178807394407
