lbl_SanpshotDate,,,,,,,,
Report Data as of 10/25/2020,,,,,,,,
,,,,,,,,
CountyName,RegisteredPrecinctID,PrecinctName,RaceTotal3,RaceName,RaceTotal,Textbox13,RaceTotal1,RaceTotal2
County: 10-CHARLESTON,106,Deer Park 2C,"1,132",White,670,County Total,"313,843","230,523"
County: 10-CHARLESTON,106,Deer Park 2C,"1,132",Asian,32,County Total,"313,843","4,071"
County: 10-CHARLESTON,106,Deer Park 2C,"1,132",Hispanic,37,County Total,"313,843","4,688"
County: 10-CHARLESTON,106,Deer Park 2C,"1,132",Native American,5,County Total,"313,843",412
County: 10-CHARLESTON,106,Deer Park 2C,"1,132",Multiple,5,County Total,"313,843","1,169"
County: 10-CHARLESTON,106,Deer Park 2C,"1,132",Other,14,County Total,"313,843","2,068"
County: 10-CHARLESTON,106,Deer Park 2C,"1,132",Unknown,,County Total,"313,843",487
County: 10-CHARLESTON,107,Deer Park 3,"2,387",Black/AA,"1,126",County Total,"313,843","70,425"
County: 10-CHARLESTON,107,Deer Park 3,"2,387",White,"1,069",County Total,"313,843","230,523"
County: 10-CHARLESTON,107,Deer Park 3,"2,387",Asian,50,County Total,"313,843","4,071"
County: 10-CHARLESTON,107,Deer Park 3,"2,387",Hispanic,94,County Total,"313,843","4,688"
County: 10-CHARLESTON,107,Deer Park 3,"2,387",Native American,1,County Total,"313,843",412
County: 10-CHARLESTON,107,Deer Park 3,"2,387",Multiple,15,County Total,"313,843","1,169"
County: 10-CHARLESTON,107,Deer Park 3,"2,387",Other,30,County Total,"313,843","2,068"
County: 10-CHARLESTON,107,Deer Park 3,"2,387",Unknown,2,County Total,"313,843",487
County: 10-CHARLESTON,110,Lincolnville,"2,169",Black/AA,866,County Total,"313,843","70,425"
County: 10-CHARLESTON,110,Lincolnville,"2,169",White,"1,190",County Total,"313,843","230,523"
County: 10-CHARLESTON,110,Lincolnville,"2,169",Asian,27,County Total,"313,843","4,071"
County: 10-CHARLESTON,110,Lincolnville,"2,169",Hispanic,43,County Total,"313,843","4,688"
County: 10-CHARLESTON,110,Lincolnville,"2,169",Native American,6,County Total,"313,843",412
County: 10-CHARLESTON,110,Lincolnville,"2,169",Multiple,10,County Total,"313,843","1,169"
County: 10-CHARLESTON,110,Lincolnville,"2,169",Other,23,County Total,"313,843","2,068"
County: 10-CHARLESTON,110,Lincolnville,"2,169",Unknown,4,County Total,"313,843",487
County: 10-CHARLESTON,132,Ladson,"3,290",Black/AA,"1,364",County Total,"313,843","70,425"
County: 10-CHARLESTON,132,Ladson,"3,290",White,"1,690",County Total,"313,843","230,523"
County: 10-CHARLESTON,132,Ladson,"3,290",Asian,51,County Total,"313,843","4,071"
County: 10-CHARLESTON,132,Ladson,"3,290",Hispanic,107,County Total,"313,843","4,688"
County: 10-CHARLESTON,132,Ladson,"3,290",Native American,8,County Total,"313,843",412
County: 10-CHARLESTON,132,Ladson,"3,290",Multiple,25,County Total,"313,843","1,169"
County: 10-CHARLESTON,132,Ladson,"3,290",Other,40,County Total,"313,843","2,068"
County: 10-CHARLESTON,132,Ladson,"3,290",Unknown,5,County Total,"313,843",487
County: 10-CHARLESTON,173,Edisto Island,"1,679",Black/AA,540,County Total,"313,843","70,425"
County: 10-CHARLESTON,173,Edisto Island,"1,679",White,"1,114",County Total,"313,843","230,523"
County: 10-CHARLESTON,173,Edisto Island,"1,679",Asian,5,County Total,"313,843","4,071"
County: 10-CHARLESTON,173,Edisto Island,"1,679",Hispanic,6,County Total,"313,843","4,688"
County: 10-CHARLESTON,173,Edisto Island,"1,679",Native American,5,County Total,"313,843",412
County: 10-CHARLESTON,173,Edisto Island,"1,679",Multiple,4,County Total,"313,843","1,169"
County: 10-CHARLESTON,173,Edisto Island,"1,679",Other,4,County Total,"313,843","2,068"
County: 10-CHARLESTON,173,Edisto Island,"1,679",Unknown,1,County Total,"313,843",487
County: 10-CHARLESTON,174,Wadmalaw Island 1,"1,202",Black/AA,434,County Total,"313,843","70,425"
County: 10-CHARLESTON,174,Wadmalaw Island 1,"1,202",White,735,County Total,"313,843","230,523"
County: 10-CHARLESTON,174,Wadmalaw Island 1,"1,202",Asian,3,County Total,"313,843","4,071"
County: 10-CHARLESTON,174,Wadmalaw Island 1,"1,202",Hispanic,15,County Total,"313,843","4,688"
County: 10-CHARLESTON,174,Wadmalaw Island 1,"1,202",Native American,2,County Total,"313,843",412
County: 10-CHARLESTON,174,Wadmalaw Island 1,"1,202",Multiple,3,County Total,"313,843","1,169"
County: 10-CHARLESTON,174,Wadmalaw Island 1,"1,202",Other,8,County Total,"313,843","2,068"
County: 10-CHARLESTON,174,Wadmalaw Island 1,"1,202",Unknown,2,County Total,"313,843",487
County: 10-CHARLESTON,175,Wadmalaw Island 2,"1,205",Black/AA,654,County Total,"313,843","70,425"
County: 10-CHARLESTON,175,Wadmalaw Island 2,"1,205",White,530,County Total,"313,843","230,523"
County: 10-CHARLESTON,175,Wadmalaw Island 2,"1,205",Asian,5,County Total,"313,843","4,071"
County: 10-CHARLESTON,175,Wadmalaw Island 2,"1,205",Hispanic,6,County Total,"313,843","4,688"
County: 10-CHARLESTON,175,Wadmalaw Island 2,"1,205",Native American,,County Total,"313,843",412
County: 10-CHARLESTON,175,Wadmalaw Island 2,"1,205",Multiple,3,County Total,"313,843","1,169"
County: 10-CHARLESTON,175,Wadmalaw Island 2,"1,205",Other,5,County Total,"313,843","2,068"
County: 10-CHARLESTON,175,Wadmalaw Island 2,"1,205",Unknown,2,County Total,"313,843",487
County: 10-CHARLESTON,180,Kiawah Island,"2,095",Black/AA,11,County Total,"313,843","70,425"
County: 10-CHARLESTON,180,Kiawah Island,"2,095",White,"2,040",County Total,"313,843","230,523"
County: 10-CHARLESTON,180,Kiawah Island,"2,095",Asian,24,County Total,"313,843","4,071"
County: 10-CHARLESTON,180,Kiawah Island,"2,095",Hispanic,,County Total,"313,843","4,688"
County: 10-CHARLESTON,180,Kiawah Island,"2,095",Native American,2,County Total,"313,843",412
County: 10-CHARLESTON,180,Kiawah Island,"2,095",Multiple,2,County Total,"313,843","1,169"
County: 10-CHARLESTON,180,Kiawah Island,"2,095",Other,5,County Total,"313,843","2,068"
County: 10-CHARLESTON,180,Kiawah Island,"2,095",Unknown,11,County Total,"313,843",487
County: 10-CHARLESTON,181,Seabrook,"2,390",Black/AA,30,County Total,"313,843","70,425"
County: 10-CHARLESTON,181,Seabrook,"2,390",White,"2,314",County Total,"313,843","230,523"
County: 10-CHARLESTON,181,Seabrook,"2,390",Asian,9,County Total,"313,843","4,071"
County: 10-CHARLESTON,181,Seabrook,"2,390",Hispanic,11,County Total,"313,843","4,688"
County: 10-CHARLESTON,181,Seabrook,"2,390",Native American,,County Total,"313,843",412
County: 10-CHARLESTON,181,Seabrook,"2,390",Multiple,3,County Total,"313,843","1,169"
County: 10-CHARLESTON,181,Seabrook,"2,390",Other,12,County Total,"313,843","2,068"
County: 10-CHARLESTON,181,Seabrook,"2,390",Unknown,11,County Total,"313,843",487
County: 10-CHARLESTON,184,Folly Beach 1,"1,066",Black/AA,10,County Total,"313,843","70,425"
County: 10-CHARLESTON,184,Folly Beach 1,"1,066",White,"1,039",County Total,"313,843","230,523"
County: 10-CHARLESTON,184,Folly Beach 1,"1,066",Asian,1,County Total,"313,843","4,071"
County: 10-CHARLESTON,184,Folly Beach 1,"1,066",Hispanic,5,County Total,"313,843","4,688"
County: 10-CHARLESTON,184,Folly Beach 1,"1,066",Native American,3,County Total,"313,843",412
County: 10-CHARLESTON,184,Folly Beach 1,"1,066",Multiple,2,County Total,"313,843","1,169"
County: 10-CHARLESTON,184,Folly Beach 1,"1,066",Other,6,County Total,"313,843","2,068"
County: 10-CHARLESTON,184,Folly Beach 1,"1,066",Unknown,,County Total,"313,843",487
County: 10-CHARLESTON,185,Folly Beach 2,"1,323",Black/AA,3,County Total,"313,843","70,425"
County: 10-CHARLESTON,185,Folly Beach 2,"1,323",White,"1,299",County Total,"313,843","230,523"
County: 10-CHARLESTON,185,Folly Beach 2,"1,323",Asian,5,County Total,"313,843","4,071"
County: 10-CHARLESTON,185,Folly Beach 2,"1,323",Hispanic,5,County Total,"313,843","4,688"
County: 10-CHARLESTON,185,Folly Beach 2,"1,323",Native American,1,County Total,"313,843",412
County: 10-CHARLESTON,185,Folly Beach 2,"1,323",Multiple,4,County Total,"313,843","1,169"
County: 10-CHARLESTON,185,Folly Beach 2,"1,323",Other,4,County Total,"313,843","2,068"
County: 10-CHARLESTON,185,Folly Beach 2,"1,323",Unknown,2,County Total,"313,843",487
County: 10-CHARLESTON,201,Charleston 1,825,Black/AA,6,County Total,"313,843","70,425"
County: 10-CHARLESTON,201,Charleston 1,825,White,799,County Total,"313,843","230,523"
County: 10-CHARLESTON,201,Charleston 1,825,Asian,10,County Total,"313,843","4,071"
County: 10-CHARLESTON,201,Charleston 1,825,Hispanic,4,County Total,"313,843","4,688"
County: 10-CHARLESTON,201,Charleston 1,825,Native American,,County Total,"313,843",412
County: 10-CHARLESTON,201,Charleston 1,825,Multiple,3,County Total,"313,843","1,169"
County: 10-CHARLESTON,201,Charleston 1,825,Other,2,County Total,"313,843","2,068"
County: 10-CHARLESTON,201,Charleston 1,825,Unknown,1,County Total,"313,843",487
County: 10-CHARLESTON,202,Charleston 2,"1,011",Black/AA,4,County Total,"313,843","70,425"
County: 10-CHARLESTON,202,Charleston 2,"1,011",White,986,County Total,"313,843","230,523"
County: 10-CHARLESTON,202,Charleston 2,"1,011",Asian,3,County Total,"313,843","4,071"
County: 10-CHARLESTON,202,Charleston 2,"1,011",Hispanic,7,County Total,"313,843","4,688"
County: 10-CHARLESTON,202,Charleston 2,"1,011",Native American,1,County Total,"313,843",412
County: 10-CHARLESTON,202,Charleston 2,"1,011",Multiple,,County Total,"313,843","1,169"
County: 10-CHARLESTON,202,Charleston 2,"1,011",Other,8,County Total,"313,843","2,068"
County: 10-CHARLESTON,202,Charleston 2,"1,011",Unknown,2,County Total,"313,843",487
County: 10-CHARLESTON,203,Charleston 3,"1,081",Black/AA,9,County Total,"313,843","70,425"
County: 10-CHARLESTON,203,Charleston 3,"1,081",White,"1,046",County Total,"313,843","230,523"
County: 10-CHARLESTON,203,Charleston 3,"1,081",Asian,8,County Total,"313,843","4,071"
County: 10-CHARLESTON,203,Charleston 3,"1,081",Hispanic,8,County Total,"313,843","4,688"
County: 10-CHARLESTON,203,Charleston 3,"1,081",Native American,1,County Total,"313,843",412
County: 10-CHARLESTON,203,Charleston 3,"1,081",Multiple,1,County Total,"313,843","1,169"
County: 10-CHARLESTON,203,Charleston 3,"1,081",Other,5,County Total,"313,843","2,068"
County: 10-CHARLESTON,203,Charleston 3,"1,081",Unknown,3,County Total,"313,843",487
County: 10-CHARLESTON,204,Charleston 4,"1,025",Black/AA,114,County Total,"313,843","70,425"
County: 10-CHARLESTON,204,Charleston 4,"1,025",White,886,County Total,"313,843","230,523"
County: 10-CHARLESTON,204,Charleston 4,"1,025",Asian,9,County Total,"313,843","4,071"
County: 10-CHARLESTON,204,Charleston 4,"1,025",Hispanic,3,County Total,"313,843","4,688"
County: 10-CHARLESTON,204,Charleston 4,"1,025",Native American,1,County Total,"313,843",412
County: 10-CHARLESTON,204,Charleston 4,"1,025",Multiple,1,County Total,"313,843","1,169"
County: 10-CHARLESTON,204,Charleston 4,"1,025",Other,10,County Total,"313,843","2,068"
County: 10-CHARLESTON,204,Charleston 4,"1,025",Unknown,1,County Total,"313,843",487
County: 10-CHARLESTON,205,Charleston 5,"1,005",Black/AA,15,County Total,"313,843","70,425"
County: 10-CHARLESTON,205,Charleston 5,"1,005",White,954,County Total,"313,843","230,523"
County: 10-CHARLESTON,205,Charleston 5,"1,005",Asian,17,County Total,"313,843","4,071"
County: 10-CHARLESTON,205,Charleston 5,"1,005",Hispanic,5,County Total,"313,843","4,688"
County: 10-CHARLESTON,205,Charleston 5,"1,005",Native American,1,County Total,"313,843",412
County: 10-CHARLESTON,205,Charleston 5,"1,005",Multiple,3,County Total,"313,843","1,169"
County: 10-CHARLESTON,205,Charleston 5,"1,005",Other,8,County Total,"313,843","2,068"
County: 10-CHARLESTON,205,Charleston 5,"1,005",Unknown,2,County Total,"313,843",487
County: 10-CHARLESTON,206,Charleston 6,"1,423",Black/AA,197,County Total,"313,843","70,425"
County: 10-CHARLESTON,206,Charleston 6,"1,423",White,"1,175",County Total,"313,843","230,523"
County: 10-CHARLESTON,206,Charleston 6,"1,423",Asian,15,County Total,"313,843","4,071"
County: 10-CHARLESTON,206,Charleston 6,"1,423",Hispanic,15,County Total,"313,843","4,688"
County: 10-CHARLESTON,206,Charleston 6,"1,423",Native American,,County Total,"313,843",412
County: 10-CHARLESTON,206,Charleston 6,"1,423",Multiple,7,County Total,"313,843","1,169"
County: 10-CHARLESTON,206,Charleston 6,"1,423",Other,9,County Total,"313,843","2,068"
County: 10-CHARLESTON,206,Charleston 6,"1,423",Unknown,5,County Total,"313,843",487
County: 10-CHARLESTON,207,Charleston 7,"1,509",Black/AA,93,County Total,"313,843","70,425"
County: 10-CHARLESTON,207,Charleston 7,"1,509",White,"1,347",County Total,"313,843","230,523"
County: 10-CHARLESTON,207,Charleston 7,"1,509",Asian,27,County Total,"313,843","4,071"
County: 10-CHARLESTON,207,Charleston 7,"1,509",Hispanic,18,County Total,"313,843","4,688"
County: 10-CHARLESTON,207,Charleston 7,"1,509",Native American,1,County Total,"313,843",412
County: 10-CHARLESTON,207,Charleston 7,"1,509",Multiple,7,County Total,"313,843","1,169"
County: 10-CHARLESTON,207,Charleston 7,"1,509",Other,10,County Total,"313,843","2,068"
County: 10-CHARLESTON,207,Charleston 7,"1,509",Unknown,6,County Total,"313,843",487
County: 10-CHARLESTON,208,Charleston 8,"1,320",Black/AA,509,County Total,"313,843","70,425"
County: 10-CHARLESTON,208,Charleston 8,"1,320",White,750,County Total,"313,843","230,523"
County: 10-CHARLESTON,208,Charleston 8,"1,320",Asian,16,County Total,"313,843","4,071"
County: 10-CHARLESTON,208,Charleston 8,"1,320",Hispanic,21,County Total,"313,843","4,688"
County: 10-CHARLESTON,208,Charleston 8,"1,320",Native American,1,County Total,"313,843",412
County: 10-CHARLESTON,208,Charleston 8,"1,320",Multiple,13,County Total,"313,843","1,169"
County: 10-CHARLESTON,208,Charleston 8,"1,320",Other,9,County Total,"313,843","2,068"
County: 10-CHARLESTON,208,Charleston 8,"1,320",Unknown,1,County Total,"313,843",487
County: 10-CHARLESTON,209,Charleston 9,"1,044",Black/AA,260,County Total,"313,843","70,425"
County: 10-CHARLESTON,209,Charleston 9,"1,044",White,754,County Total,"313,843","230,523"
County: 10-CHARLESTON,209,Charleston 9,"1,044",Asian,11,County Total,"313,843","4,071"
County: 10-CHARLESTON,209,Charleston 9,"1,044",Hispanic,6,County Total,"313,843","4,688"
County: 10-CHARLESTON,209,Charleston 9,"1,044",Native American,,County Total,"313,843",412
County: 10-CHARLESTON,209,Charleston 9,"1,044",Multiple,3,County Total,"313,843","1,169"
County: 10-CHARLESTON,209,Charleston 9,"1,044",Other,6,County Total,"313,843","2,068"
County: 10-CHARLESTON,209,Charleston 9,"1,044",Unknown,4,County Total,"313,843",487
County: 10-CHARLESTON,210,Charleston 10,811,Black/AA,165,County Total,"313,843","70,425"
County: 10-CHARLESTON,210,Charleston 10,811,White,593,County Total,"313,843","230,523"
County: 10-CHARLESTON,210,Charleston 10,811,Asian,15,County Total,"313,843","4,071"
County: 10-CHARLESTON,210,Charleston 10,811,Hispanic,11,County Total,"313,843","4,688"
County: 10-CHARLESTON,210,Charleston 10,811,Native American,,County Total,"313,843",412
County: 10-CHARLESTON,210,Charleston 10,811,Multiple,8,County Total,"313,843","1,169"
County: 10-CHARLESTON,210,Charleston 10,811,Other,17,County Total,"313,843","2,068"
County: 10-CHARLESTON,210,Charleston 10,811,Unknown,2,County Total,"313,843",487
County: 10-CHARLESTON,211,Charleston 11,"1,745",Black/AA,150,County Total,"313,843","70,425"
County: 10-CHARLESTON,211,Charleston 11,"1,745",White,"1,487",County Total,"313,843","230,523"
County: 10-CHARLESTON,211,Charleston 11,"1,745",Asian,39,County Total,"313,843","4,071"
County: 10-CHARLESTON,211,Charleston 11,"1,745",Hispanic,33,County Total,"313,843","4,688"
County: 10-CHARLESTON,211,Charleston 11,"1,745",Native American,4,County Total,"313,843",412
County: 10-CHARLESTON,211,Charleston 11,"1,745",Multiple,11,County Total,"313,843","1,169"
County: 10-CHARLESTON,211,Charleston 11,"1,745",Other,16,County Total,"313,843","2,068"
County: 10-CHARLESTON,211,Charleston 11,"1,745",Unknown,5,County Total,"313,843",487
County: 10-CHARLESTON,212,Charleston 12,"1,752",Black/AA,604,County Total,"313,843","70,425"
County: 10-CHARLESTON,212,Charleston 12,"1,752",White,"1,055",County Total,"313,843","230,523"
County: 10-CHARLESTON,212,Charleston 12,"1,752",Asian,35,County Total,"313,843","4,071"
County: 10-CHARLESTON,212,Charleston 12,"1,752",Hispanic,23,County Total,"313,843","4,688"
County: 10-CHARLESTON,212,Charleston 12,"1,752",Native American,2,County Total,"313,843",412
County: 10-CHARLESTON,212,Charleston 12,"1,752",Multiple,8,County Total,"313,843","1,169"
County: 10-CHARLESTON,212,Charleston 12,"1,752",Other,18,County Total,"313,843","2,068"
County: 10-CHARLESTON,212,Charleston 12,"1,752",Unknown,7,County Total,"313,843",487
County: 10-CHARLESTON,213,Charleston 13,"1,373",Black/AA,410,County Total,"313,843","70,425"
County: 10-CHARLESTON,213,Charleston 13,"1,373",White,907,County Total,"313,843","230,523"
County: 10-CHARLESTON,213,Charleston 13,"1,373",Asian,13,County Total,"313,843","4,071"
County: 10-CHARLESTON,213,Charleston 13,"1,373",Hispanic,19,County Total,"313,843","4,688"
County: 10-CHARLESTON,213,Charleston 13,"1,373",Native American,1,County Total,"313,843",412
County: 10-CHARLESTON,213,Charleston 13,"1,373",Multiple,6,County Total,"313,843","1,169"
County: 10-CHARLESTON,213,Charleston 13,"1,373",Other,13,County Total,"313,843","2,068"
County: 10-CHARLESTON,213,Charleston 13,"1,373",Unknown,4,County Total,"313,843",487
County: 10-CHARLESTON,214,Charleston 14,"1,273",Black/AA,265,County Total,"313,843","70,425"
County: 10-CHARLESTON,214,Charleston 14,"1,273",White,945,County Total,"313,843","230,523"
County: 10-CHARLESTON,214,Charleston 14,"1,273",Asian,16,County Total,"313,843","4,071"
County: 10-CHARLESTON,214,Charleston 14,"1,273",Hispanic,19,County Total,"313,843","4,688"
County: 10-CHARLESTON,214,Charleston 14,"1,273",Native American,4,County Total,"313,843",412
County: 10-CHARLESTON,214,Charleston 14,"1,273",Multiple,6,County Total,"313,843","1,169"
County: 10-CHARLESTON,214,Charleston 14,"1,273",Other,12,County Total,"313,843","2,068"
County: 10-CHARLESTON,214,Charleston 14,"1,273",Unknown,6,County Total,"313,843",487
County: 10-CHARLESTON,215,Charleston 15,"1,610",Black/AA,"1,118",County Total,"313,843","70,425"
County: 10-CHARLESTON,215,Charleston 15,"1,610",White,437,County Total,"313,843","230,523"
County: 10-CHARLESTON,215,Charleston 15,"1,610",Asian,12,County Total,"313,843","4,071"
County: 10-CHARLESTON,215,Charleston 15,"1,610",Hispanic,14,County Total,"313,843","4,688"
County: 10-CHARLESTON,215,Charleston 15,"1,610",Native American,3,County Total,"313,843",412
County: 10-CHARLESTON,215,Charleston 15,"1,610",Multiple,9,County Total,"313,843","1,169"
County: 10-CHARLESTON,215,Charleston 15,"1,610",Other,11,County Total,"313,843","2,068"
County: 10-CHARLESTON,215,Charleston 15,"1,610",Unknown,6,County Total,"313,843",487
County: 10-CHARLESTON,216,Charleston 16,"1,251",Black/AA,536,County Total,"313,843","70,425"
County: 10-CHARLESTON,216,Charleston 16,"1,251",White,671,County Total,"313,843","230,523"
County: 10-CHARLESTON,216,Charleston 16,"1,251",Asian,14,County Total,"313,843","4,071"
County: 10-CHARLESTON,216,Charleston 16,"1,251",Hispanic,13,County Total,"313,843","4,688"
County: 10-CHARLESTON,216,Charleston 16,"1,251",Native American,,County Total,"313,843",412
County: 10-CHARLESTON,216,Charleston 16,"1,251",Multiple,6,County Total,"313,843","1,169"
County: 10-CHARLESTON,216,Charleston 16,"1,251",Other,10,County Total,"313,843","2,068"
County: 10-CHARLESTON,216,Charleston 16,"1,251",Unknown,1,County Total,"313,843",487
County: 10-CHARLESTON,217,Charleston 17,"1,314",Black/AA,387,County Total,"313,843","70,425"
County: 10-CHARLESTON,217,Charleston 17,"1,314",White,877,County Total,"313,843","230,523"
County: 10-CHARLESTON,217,Charleston 17,"1,314",Asian,11,County Total,"313,843","4,071"
County: 10-CHARLESTON,217,Charleston 17,"1,314",Hispanic,8,County Total,"313,843","4,688"
County: 10-CHARLESTON,217,Charleston 17,"1,314",Native American,5,County Total,"313,843",412
County: 10-CHARLESTON,217,Charleston 17,"1,314",Multiple,6,County Total,"313,843","1,169"
